wordcount,deliver_time,account_type,header_id,submit_time,message_id,message,bind_id,country_code,start_time,operator_name,mobile_num,operator_model,country_name,source_add,multipart_size,template_id,sub_user_id,customer_id,pe_id,operator_circle,status,timestamp
10,1778672551009,CORPORATE,AJIOLX,1778672551009,186b1042-1473-4624-a368-b6beae81b2b3,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,1e418e1d-c935-4c2e-bc3d-efe826f5d492,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,37458ed5-3930-4179-985c-2323f51a5ce8,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,da7967cd-f21c-4e8f-b5db-a169827be739,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,2725ae03-e2a6-4e3e-a6bb-b54f256788fa,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,aa25ca0d-c169-4afe-a08f-660d96a36c04,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,70de7856-e6d1-46f9-ae9c-8895eb3d4e27,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,4b2d3881-f9b3-4d83-8521-82afd80e0b1d,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,ba6734d7-7dbd-425f-b38a-8b910a7b63cd,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,c9b1f52c-d344-4358-bbb4-a3f5cb603905,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,5268ef73-ad6b-45f1-a86b-a057d84e6a00,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,417d0d7d-1f0f-4d2c-8d20-811418682079,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,683a6ba4-8370-477e-9633-76477bd7a709,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,dcf74543-8e95-4b30-a3b9-2177c3c41105,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,c866392d-1014-48a9-81d6-559b0e485c99,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,b59a4754-97c2-4352-975f-9430d65af19f,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,567477d0-82b9-4ae3-822b-548a34f6ab7e,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,e077c9bd-1ea1-4177-b82d-48cae689ec81,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,e6cd443c-05da-4671-bf99-172cfee28b14,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,26c8bc08-071e-4e43-b7f2-fcc85acdc5d5,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,c14f34c7-fee8-4739-8337-52c871b648e3,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,4ee32ede-7fdd-4b84-903f-05035ef492c3,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,531d5903-68e8-4cfb-bebd-f64c55260b27,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,889d7563-162a-4e41-919a-6ea04fcd1354,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,777372cb-f8ee-40a4-bcde-96a96b093723,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,47507ae2-3375-42fa-a53e-8defa11eb7df,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,82d0d6ec-e061-45ff-bb86-bf764cb96a43,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,fe5649d5-8e4c-4466-9329-bbff2a128b12,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,2a7996b0-cf68-4d7b-9112-8e75611d36db,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,c00cdd2e-7900-4655-8097-e7fbcca65589,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,2da59807-a9a8-4561-b9d6-22043c599114,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,852504b0-e81f-44c0-8725-3a5762152a83,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,3a94157b-9daa-4122-8089-49db92ef00a4,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,47218b1a-cf18-4fbc-b79e-896fde68bcfb,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,0c4a5854-a5e9-4871-b7fe-8e7679156637,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,80253429-58bc-49f8-9e5d-892a8cc11e47,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,f71c94de-0cca-408b-9189-304cad35d431,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,a3d64f5d-fa7d-455a-b489-d4d5001ccb0d,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,d5b42647-8a6e-4c97-bb4c-7c4524ead9a3,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,12ab75b8-930a-4587-a870-1c185b63463b,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,449f870f-04be-47f0-9bdb-67d722257e54,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,12bc4787-6f30-40a9-bcc0-68098a1c3fe2,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,b57d5325-16ae-4434-a978-da07e5ab19ff,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,d3dfbe7e-f97b-4e92-bf47-b87f2d774966,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,8c67d14d-3c20-493d-878e-03b42d58655d,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,3bfddccb-2727-4074-9d30-4ee919585a46,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,aaabad3d-da04-4b1e-a304-9f81ab6d8ced,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,d88b1257-9b9b-40d6-95c7-3438524188c0,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,cacc4d7b-95d8-4336-9c4e-2440d4a66e87,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,fd34aaa3-58c2-4c2a-8eeb-bcd0873d5fc9,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,c7a8c6ea-0071-46a1-856c-852f006e1341,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,b12f2f99-1e0b-40bb-a17b-71a7d48f836d,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,75bb072e-e6ab-4f0f-8af7-f2a045729aa8,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,cab25bfb-f1a1-42be-9f05-9c09f7debc0f,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,7e42b3b9-2183-4c5f-9a2f-a9a61b0d0d64,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,ae17c7ff-5bb3-4c5d-ac00-3d03585d1b06,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,6452d082-62b3-498a-9631-ab104faa7de8,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,d2f81df6-c396-4383-a460-b49ec1c855ff,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,cb56264f-fe27-472c-a11c-4a5badb249f5,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,af2ae7c6-bd07-4412-8079-235f9d77218f,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,99c93435-e747-4621-98d4-3e65b5e720c5,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,c73640b7-6d71-492a-90fe-87a6e75c7299,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,bc1fc7b3-eac5-4af7-9c7c-64958918dfe5,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,e996c198-6cb4-4312-8a7f-6320cdc5567a,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,a8374ded-62c8-49ad-8c02-1cf9d2f01e4f,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,73296782-fa49-4ede-868f-148b156681dd,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,91a13a28-2b37-47d9-8a8f-a1c48638579f,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,aa4c2076-ef4e-4633-8e84-80681a856434,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,725aecb0-b7c5-4550-ade4-b08f72dbd5c5,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,818e91a4-dd99-41ea-8f5a-866ee72f8475,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,aa488d1f-fb37-4785-b91d-7ac36c156ffe,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,979144d4-7ca6-4449-a92e-b0df910e1049,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,c21b8886-a947-48f9-a678-2710e198b6cb,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,db8ea159-a6ae-43f6-a5d8-f622da075d16,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,8d17af8b-0b87-4af9-bd03-82f6caddfda2,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,7be6822d-1eb8-49b5-8c66-5f3f1ad8274f,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,59bb193e-b44a-4bf5-a043-bbcd74bdb53d,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,9fc7d5f7-a6dc-4ef7-a179-d80b90627512,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,6f0c382c-8313-4763-8ffc-0ea7faa20ebf,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,adc0c369-0c81-4f3e-9c12-7017032a812e,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,82e78df7-d6bb-4ad0-be82-aef6e24020c4,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,4e5189c3-e08a-4997-8c16-a92e13d9eb0c,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,ec8f4422-5956-4599-907e-e0316b3f6dc9,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,b25a9cfd-8d29-4f5d-9619-a391e400da90,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,8eb8bb5b-f072-4dd6-bbff-14a872328415,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,16ebe223-58ad-4b23-bb77-9c15d6c62b62,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,e6840363-4117-4481-9664-c7c0290dadba,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,4cefb390-2f82-44ca-8f80-9613b7472077,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,f2fb57c9-1c93-439e-b154-a7f23697e613,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,0d93c2ef-9df0-4602-a3e4-8ce9237860f6,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,3025daf5-47f4-418a-b555-d34c3015e420,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,7ac45047-248a-4228-9826-559f83fcc382,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,6b23e18c-87e9-4719-8768-e01f1767a58e,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,034cb34a-6577-40e7-80c2-662f06d76d05,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551009,CORPORATE,AJIOLX,1778672551009,bb13f5ce-bb25-48a3-a9d9-c6b9ef6616d9,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
